filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
include/diy/critical-resource.hpp,11,9,0.818,4,2,0.5,48,38,0.792,4,2.0,1.2499999999999982,0.4999999999999997,1,10,2,4,12,18,5,0,0,0,0,0,12.0,1.0
include/diy/thirdparty/thread/fast_mutex.h,17,17,1.0,4,4,1.0,4,4,1.0,0,2.4,23.6,0.0,0,2,46,1,5,10,0,0,2,0,0,2,31.200000000000003,5.2
include/diy/mpi/io.hpp,14,14,1.0,2,1,0.5,6,6,1.0,7,2.625,12.125,2.5625,5,15,50,11,16,34,75,0,13654,0,0,13654,6.0,1.0
include/diy/mpi/collectives.hpp,137,65,0.474,112,20,0.179,61,15,0.246,1,2.152173913043477,7.565217391304348,4.15217391304348,13,43,41,0,46,172,287,0,9295,0,0,9295,42.0,1.2
include/diy/detail/master/commands.hpp,5,5,1.0,8,4,0.5,30,18,0.6,1,2.0,1.166666666666665,1.666666666666665,2,6,2,2,6,10,6,0,0,0,0,0,4.0,1.0
include/diy/detail/reduce/all-to-all.hpp,98,86,0.878,146,62,0.425,22,7,0.318,0,5.5,35.75,2.25,10,3,131,4,4,32,10,0,8844,0,0,8844,20.0,5.0
examples/smoke_test/block.h,20,0,0.0,2,0,0.0,8,0,0.0,0,2.0,4.5,1.5,3,6,5,0,6,14,8,0,0,0,0,0,6.0,1.0
include/diy/detail/algorithms/kdtree.hpp,312,289,0.926,484,278,0.574,58,41,0.7070000000000001,2,4.720000000000002,17.64,2.999999999999998,30,16,113,10,25,184,338,0,17876,0,0,17876,110.0,4.4
examples/reduce/kd-tree.cpp,223,0,0.0,340,0,0.0,23,0,0.0,0,6.444444444444445,28.333333333333332,2.5555555555555554,24,7,102,2,9,84,139,0,11620,0,0,11620,73.8,4.1
include/diy/coroutine/sjlj.hpp,55,0,0.0,24,0,0.0,8,0,0.0,3,3.375,9.75,0.625,4,2,40,3,8,22,8,0,34,1,0,34,20.0,2.5
examples/simple/iexchange-particles.cpp,70,0,0.0,88,0,0.0,8,0,0.0,0,3.2857142857142856,15.857142857142886,1.5714285714285714,17,2,57,2,7,42,17,0,10081,0,0,10081,16.8,2.1
examples/reduce/merge-reduce.cpp,114,0,0.0,154,0,0.0,14,0,0.0,0,3.8,31.599999999999977,3.000000000000002,19,3,84,2,5,41,21,0,11588,0,0,11588,24.0,2.0
examples/load_balancing/common.hpp,83,0,0.0,50,0,0.0,13,0,0.0,2,4.0,16.8333333333333,1.8333333333333297,11,4,34,5,6,47,44,0,10683,0,0,10683,28.6,2.2
examples/reduce/all-to-all.cpp,89,0,0.0,202,0,0.0,4,0,0.0,1,5.0,49.0,1.6666666666666667,25,3,82,2,3,41,38,0,11613,0,0,11613,15.0,5.0
examples/decomposition/regular-decomposer-long.cpp,52,0,0.0,74,0,0.0,6,0,0.0,35,2.7272727272727257,10.318181818181817,1.5909090909090897,25,12,64,26,22,123,185,0,10062,0,0,10062,5.0,1.0
examples/coroutine/coroutine.cpp,22,0,0.0,0,0,,2,0,0.0,32,3.42857142857143,13.8571428571429,0.571428571428571,5,1,40,2,7,30,5,0,10084,0,0,10084,2.0,1.0
